
Name : anhthuong giao dịch với hoahong || Time : 2022-08-08 00:15:35 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :93995678

Name : heheboi giao dịch với maymuongi || Time : 2022-08-08 00:15:43 || Item chuyển : [987 Số lượng : 4661;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : maymuongi giao dịch với heheboi || Time : 2022-08-08 00:15:43 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 4661;] Xu nhận :0

Name : kepctt giao dịch với maymuongi || Time : 2022-08-08 00:16:30 || Item chuyển : [987 Số lượng : 2568;454 Số lượng : 85;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : maymuongi giao dịch với kepctt || Time : 2022-08-08 00:16:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 2568;454 Số lượng : 85;] Xu nhận :0

Name : 098764 giao dịch với anhthuong || Time : 2022-08-08 00:21:14 || Item chuyển : [] Xu giao dịch :92495678 || Item Nhận :[] Xu nhận :0

Name : anhthuong giao dịch với 098764 || Time : 2022-08-08 00:21:14 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :92495678

Name : thanhthao giao dịch với blue03 || Time : 2022-08-08 00:21:42 || Item chuyển : [] Xu giao dịch :80150000 || Item Nhận :[] Xu nhận :0

Name : blue03 giao dịch với thanhthao || Time : 2022-08-08 00:21:42 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :80150000

Name : thanhthao giao dịch với blue03 || Time : 2022-08-08 00:23:04 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :80000000

Name : blue03 giao dịch với thanhthao || Time : 2022-08-08 00:23:04 || Item chuyển : [] Xu giao dịch :80000000 || Item Nhận :[] Xu nhận :0

Name : 556622 giao dịch với anhthuong || Time : 2022-08-08 00:24:54 || Item chuyển : [] Xu giao dịch :93995678 || Item Nhận :[] Xu nhận :0

Name : anhthuong giao dịch với 556622 || Time : 2022-08-08 00:24:54 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :93995678
